episode,return,hit,epsilon,outcome
1582,-16.075,0,0.5154333333333333,miss
1583,-10.492230479490813,0,0.5153166666666666,miss
1584,-6.839939596723784,0,0.5152,miss
1585,-8.430900426944437,0,0.5150833333333333,miss
1586,-6.143245708345763,0,0.5149666666666667,miss
1587,-10.643808737799613,0,0.51485,miss
1588,-16.05,0,0.5147333333333334,miss
1589,-9.423371613597782,0,0.5146166666666667,miss
1590,-16.075,0,0.5145,miss
1591,-5.738290311680218,0,0.5143833333333333,miss
1592,-16.075,0,0.5142666666666666,miss
1593,-10.381261498869097,0,0.5141499999999999,miss
1594,-8.101882001809138,0,0.5140333333333332,miss
1595,-6.417652881666275,0,0.5139166666666666,miss
1596,-7.420542120868664,0,0.5137999999999999,miss
1597,6.843301783248617,1,0.5136833333333333,hit
1598,-16.05,0,0.5135666666666666,miss
1599,-8.126119396771827,0,0.51345,miss
1600,-16.075,0,0.5133333333333333,miss
1601,-16.05,0,0.5132166666666667,miss
1602,-6.7165947029912365,0,0.5131,miss
1603,6.914559849057553,1,0.5129833333333333,hit
1604,-8.341582776504138,0,0.5128666666666667,miss
1605,-9.44635928709037,0,0.5127499999999999,miss
1606,-11.001528288123229,0,0.5126333333333333,miss
1607,-8.014493734332408,0,0.5125166666666666,miss
1608,-6.347186737038912,0,0.5124,miss
1609,-6.41649963648242,0,0.5122833333333333,miss
1610,-6.1269527816968115,0,0.5121666666666667,miss
1611,-16.075,0,0.51205,miss
1612,-8.635654971850911,0,0.5119333333333334,miss
1613,-16.05,0,0.5118166666666667,miss
1614,-10.107806308805015,0,0.5116999999999999,miss
1615,-9.972289988165096,0,0.5115833333333333,miss
1616,-7.2775469261705705,0,0.5114666666666666,miss
1617,-6.773672830237203,0,0.51135,miss
1618,-6.189306600978642,0,0.5112333333333333,miss
1619,-6.997318611415525,0,0.5111166666666667,miss
1620,-8.110594278665458,0,0.511,miss
1621,-11.263124253040285,0,0.5108833333333334,miss
1622,-16.075,0,0.5107666666666667,miss
1623,-7.819340145837288,0,0.51065,miss
1624,-10.496134116740233,0,0.5105333333333334,miss
1625,-16.05,0,0.5104166666666667,miss
1626,-7.141481193148777,0,0.5103,miss
1627,-9.140841837399535,0,0.5101833333333333,miss
1628,-9.136525584066854,0,0.5100666666666667,miss
1629,-6.835242030649203,0,0.5099499999999999,miss
1630,-14.571514546590244,0,0.5098333333333332,miss
1631,-16.125,0,0.5097166666666666,miss
1632,-8.512186475023558,0,0.5095999999999999,miss
1633,-10.316714347384615,0,0.5094833333333333,miss
1634,-8.422487944277115,0,0.5093666666666666,miss
1635,-16.05,0,0.50925,miss
1636,-7.629593661916093,0,0.5091333333333333,miss
1637,6.410092085213755,1,0.5090166666666667,hit
1638,-8.93632160208589,0,0.5088999999999999,miss
1639,-16.05,0,0.5087833333333333,miss
1640,-16.075,0,0.5086666666666666,miss
1641,6.998473074365674,1,0.50855,hit
1642,-16.05,0,0.5084333333333333,miss
1643,-7.284324701942863,0,0.5083166666666666,miss
1644,-7.078218036439181,0,0.5082,miss
1645,-16.125,0,0.5080833333333333,miss
1646,-16.075,0,0.5079666666666667,miss
1647,-16.05,0,0.50785,miss
1648,-6.871551239839355,0,0.5077333333333334,miss
1649,-16.05,0,0.5076166666666667,miss
1650,-7.894936454814004,0,0.5075,miss
1651,-14.488829427677624,0,0.5073833333333333,miss
1652,-10.679025170781102,0,0.5072666666666666,miss
1653,-5.85778580967183,0,0.5071499999999999,miss
1654,-8.866245219103126,0,0.5070333333333332,miss
1655,-16.05,0,0.5069166666666666,miss
1656,-9.995395994937722,0,0.5067999999999999,miss
1657,-10.782567752848394,0,0.5066833333333333,miss
1658,-6.86160179978745,0,0.5065666666666666,miss
1659,-9.674768741483264,0,0.50645,miss
1660,-6.58530082286654,0,0.5063333333333333,miss
1661,6.601382630788112,1,0.5062166666666666,hit
1662,-6.7594578198400495,0,0.5061,miss
1663,-16.05,0,0.5059833333333333,miss
1664,-10.889615958969665,0,0.5058666666666667,miss
1665,-10.91685866966075,0,0.5057499999999999,miss
1666,-9.804472752509287,0,0.5056333333333333,miss
1667,-11.46114427594796,0,0.5055166666666666,miss
1668,-16.05,0,0.5054,miss
1669,-16.05,0,0.5052833333333333,miss
1670,-9.310192166436362,0,0.5051666666666667,miss
1671,-7.782274496801801,0,0.50505,miss
1672,-16.05,0,0.5049333333333333,miss
1673,-8.247776011755281,0,0.5048166666666667,miss
1674,-12.991513407493542,0,0.5046999999999999,miss
1675,-16.05,0,0.5045833333333333,miss
1676,-13.007948678963807,0,0.5044666666666666,miss
1677,-5.959056838489072,0,0.50435,miss
1678,-16.05,0,0.5042333333333333,miss
1679,-8.488483637642,0,0.5041166666666667,miss
1680,-6.912257407342118,0,0.504,miss
1681,-16.075,0,0.5038833333333333,miss
1682,-16.075,0,0.5037666666666667,miss
1683,-8.878233517178531,0,0.50365,miss
1684,-16.05,0,0.5035333333333334,miss
1685,-11.068357993376386,0,0.5034166666666667,miss
1686,-10.452039165420889,0,0.5033,miss
1687,-16.075,0,0.5031833333333333,miss
1688,-5.694859926567579,0,0.5030666666666667,miss
1689,-9.86182694135309,0,0.50295,miss
1690,-16.1,0,0.5028333333333332,miss
1691,-6.963745893688312,0,0.5027166666666666,miss
1692,-7.026869961254005,0,0.5025999999999999,miss
1693,-7.415226394926884,0,0.5024833333333333,miss
1694,-6.5148536373787955,0,0.5023666666666666,miss
1695,-10.808578086922006,0,0.50225,miss
1696,-16.05,0,0.5021333333333333,miss
1697,-16.075,0,0.5020166666666667,miss
1698,-5.6156875581329615,0,0.5019,miss
1699,-16.05,0,0.5017833333333332,miss
1700,-5.919548023475703,0,0.5016666666666666,miss
1701,-6.126022100654942,0,0.5015499999999999,miss
1702,-10.714421008058881,0,0.5014333333333333,miss
1703,-16.05,0,0.5013166666666666,miss
1704,-16.05,0,0.5012,miss
1705,-6.072595029755411,0,0.5010833333333333,miss
1706,-16.05,0,0.5009666666666667,miss
1707,-6.212252226645951,0,0.50085,miss
1708,-16.075,0,0.5007333333333334,miss
1709,-7.980078384609224,0,0.5006166666666667,miss
1710,-16.075,0,0.5005000000000001,miss
1711,-10.935907206721655,0,0.5003833333333333,miss
1712,-13.586407869072085,0,0.5002666666666666,miss
1713,-9.239954538489398,0,0.50015,miss
1714,-16.075,0,0.5000333333333332,miss
1715,-9.601644965314566,0,0.4999166666666666,miss
1716,-7.037422462891992,0,0.49979999999999997,miss
1717,6.289589050384229,1,0.4996833333333333,hit
1718,-16.05,0,0.49956666666666666,miss
1719,-16.1,0,0.49945,miss
1720,-10.510847318106864,0,0.49933333333333335,miss
1721,-12.989281881211594,0,0.4992166666666667,miss
1722,-16.05,0,0.49910000000000004,miss
1723,-8.381429834735412,0,0.4989833333333333,miss
1724,-5.761324212768788,0,0.4988666666666666,miss
1725,-7.01311583195906,0,0.49874999999999997,miss
1726,-7.193675909884469,0,0.49863333333333326,miss
1727,-16.05,0,0.4985166666666666,miss
1728,-12.011953135168351,0,0.49839999999999995,miss
1729,-6.231030419560402,0,0.4982833333333333,miss
1730,-7.614444301606662,0,0.49816666666666665,miss
1731,-9.047221792901556,0,0.49805,miss
1732,-6.646037773200586,0,0.49793333333333334,miss
1733,-5.7835876481658595,0,0.4978166666666667,miss
1734,-6.753779703390347,0,0.49770000000000003,miss
1735,-9.913316133411143,0,0.49758333333333327,miss
1736,-6.124560611198446,0,0.4974666666666666,miss
1737,-9.02066368311661,0,0.49734999999999996,miss
1738,-11.407743580544446,0,0.49723333333333325,miss
1739,-16.05,0,0.4971166666666666,miss
1740,-7.527550259130511,0,0.49699999999999994,miss
1741,-7.299895424649358,0,0.4968833333333333,miss
1742,-7.436983431729158,0,0.49676666666666663,miss
1743,-16.15,0,0.49665,miss
1744,-6.165737470008136,0,0.4965333333333333,miss
1745,-14.65450847661319,0,0.4964166666666667,miss
1746,-16.05,0,0.4963,miss
1747,-16.05,0,0.4961833333333333,miss
1748,-6.8306767567577005,0,0.49606666666666666,miss
1749,-7.4295202339806465,0,0.49595,miss
1750,-8.44446927104737,0,0.49583333333333324,miss
1751,-11.029915129830187,0,0.4957166666666666,miss
1752,-16.05,0,0.49559999999999993,miss
1753,-16.05,0,0.4954833333333333,miss
1754,-8.28791281015624,0,0.4953666666666666,miss
1755,6.870353668854923,1,0.49524999999999997,hit
1756,-16.05,0,0.4951333333333333,miss
1757,-16.05,0,0.49501666666666666,miss
1758,-7.395412125835047,0,0.4949,miss
1759,-16.075,0,0.4947833333333333,miss
1760,-6.907901978321295,0,0.49466666666666664,miss
1761,-16.05,0,0.49455,miss
1762,-5.584881800543781,0,0.4944333333333332,miss
1763,6.4191323624226,1,0.49431666666666657,hit
1764,-16.05,0,0.4941999999999999,miss
1765,-7.029846712941206,0,0.49408333333333326,miss
1766,-7.517919392552791,0,0.4939666666666666,miss
1767,-10.25276011279936,0,0.49384999999999996,miss
1768,-7.258852522188564,0,0.4937333333333333,miss
1769,-9.978664703276777,0,0.49361666666666665,miss
1770,-16.05,0,0.4935,miss
1771,-7.11809169823669,0,0.4933833333333333,miss
1772,-16.05,0,0.49326666666666663,miss
1773,-6.325189755203855,0,0.49315,miss
1774,-7.748375586930746,0,0.49303333333333327,miss
1775,-8.61649592719172,0,0.4929166666666666,miss
1776,-9.078275453237767,0,0.49279999999999996,miss
1777,-16.05,0,0.4926833333333333,miss
1778,-16.05,0,0.49256666666666665,miss
1779,-16.05,0,0.49245,miss
1780,-16.075,0,0.49233333333333335,miss
1781,-16.05,0,0.4922166666666667,miss
1782,-7.399769856044014,0,0.49210000000000004,miss
1783,-7.950507457688398,0,0.4919833333333333,miss
1784,-16.1,0,0.4918666666666666,miss
1785,6.914040167924089,1,0.49174999999999996,hit
1786,-6.791381240595987,0,0.49163333333333326,miss
1787,-16.075,0,0.4915166666666666,miss
1788,-6.614839324943704,0,0.49139999999999995,miss
1789,-7.8049305023585775,0,0.4912833333333333,miss
1790,-9.3068834393333,0,0.49116666666666664,miss
1791,-11.33182815726282,0,0.49105,miss
1792,-16.075,0,0.49093333333333333,miss
1793,-7.3049932222315785,0,0.4908166666666667,miss
1794,-7.416607075698433,0,0.4907,miss
1795,-7.047747226719496,0,0.49058333333333326,miss
1796,6.560671464654597,1,0.4904666666666666,hit
1797,-15.723191073674059,0,0.49034999999999995,miss
1798,-9.672939840554031,0,0.49023333333333324,miss
1799,-8.608987795208154,0,0.4901166666666666,miss
1800,-6.702879770905987,0,0.48999999999999994,miss
1801,-8.481827260102946,0,0.4898833333333333,miss
1802,-6.275133760591973,0,0.48976666666666663,miss
1803,-16.075,0,0.48965,miss
1804,-10.111759437590585,0,0.4895333333333333,miss
1805,-6.9977499720528105,0,0.48941666666666667,miss
1806,-12.468884565538097,0,0.4893,miss
1807,-6.740926847414006,0,0.4891833333333333,miss
1808,-16.05,0,0.48906666666666665,miss
1809,-9.64242203714952,0,0.48895,miss
1810,-7.725377043868827,0,0.48883333333333323,miss
1811,-7.389978234292084,0,0.4887166666666666,miss
1812,-8.282831176735312,0,0.4885999999999999,miss
1813,-16.05,0,0.48848333333333327,miss
1814,-16.05,0,0.4883666666666666,miss
1815,-16.075,0,0.48824999999999996,miss
1816,-6.491660476601675,0,0.4881333333333333,miss
1817,-10.647762641329075,0,0.48801666666666665,miss
1818,-6.219981173595445,0,0.4879,miss
1819,-8.338537248367812,0,0.48778333333333335,miss
1820,-16.05,0,0.48766666666666664,miss
1821,-16.05,0,0.48755,miss
1822,6.357052152952802,1,0.48743333333333333,hit
1823,-6.36678433923755,0,0.48731666666666656,miss
1824,-6.669971583486673,0,0.4871999999999999,miss
1825,-6.643022804319484,0,0.48708333333333326,miss
1826,-6.256553153284402,0,0.4869666666666666,miss
1827,-6.73649510957524,0,0.48684999999999995,miss
1828,-16.05,0,0.4867333333333333,miss
1829,-8.241658269215854,0,0.48661666666666664,miss
1830,-7.872386687644267,0,0.4865,miss
1831,-10.11666884459469,0,0.48638333333333333,miss
1832,-16.1,0,0.4862666666666666,miss
1833,-7.949441687365007,0,0.48614999999999997,miss
1834,-9.04608539292716,0,0.4860333333333333,miss
1835,-5.83426055199155,0,0.4859166666666666,miss
1836,-8.217226284032673,0,0.48579999999999995,miss
1837,-10.056821967535253,0,0.4856833333333333,miss
1838,-16.075,0,0.48556666666666665,miss
1839,-7.615273180158538,0,0.48545,miss
1840,-16.05,0,0.48533333333333334,miss
1841,-9.667080918236135,0,0.4852166666666667,miss
1842,-6.026520880098312,0,0.48510000000000003,miss
1843,-7.2016687424261026,0,0.4849833333333334,miss
1844,-6.438098760618171,0,0.4848666666666666,miss
1845,-7.467132019730263,0,0.48474999999999996,miss
1846,-9.870537703328392,0,0.4846333333333333,miss
1847,-16.05,0,0.4845166666666666,miss
1848,-8.122454672587438,0,0.48439999999999994,miss
1849,-16.075,0,0.4842833333333333,miss
1850,-12.540254683192389,0,0.48416666666666663,miss
1851,-16.05,0,0.48405,miss
1852,-5.783510665488927,0,0.4839333333333333,miss
1853,-7.085827747866426,0,0.4838166666666667,miss
1854,-16.05,0,0.4837,miss
1855,-10.408063724334568,0,0.48358333333333337,miss
1856,-15.199038722764367,0,0.4834666666666666,miss
1857,-6.667750360446549,0,0.48334999999999995,miss
1858,-5.90004614094682,0,0.4832333333333333,miss
1859,-16.075,0,0.4831166666666666,miss
1860,6.733912348626209,1,0.48299999999999993,hit
1861,-6.5750206148453065,0,0.4828833333333333,miss
1862,-16.075,0,0.4827666666666666,miss
1863,-10.487040916168606,0,0.48264999999999997,miss
1864,-9.490178945766697,0,0.4825333333333333,miss
1865,-7.273844870954475,0,0.48241666666666666,miss
1866,-16.05,0,0.4823,miss
1867,-6.28369971314924,0,0.48218333333333335,miss
1868,-16.05,0,0.48206666666666664,miss
1869,-8.049846512171078,0,0.48195,miss
1870,-10.225932547556882,0,0.48183333333333334,miss
1871,-6.667142443285316,0,0.48171666666666657,miss
1872,-8.655033064315614,0,0.4815999999999999,miss
1873,-5.5927595368120455,0,0.48148333333333326,miss
1874,-11.54874980808508,0,0.4813666666666666,miss
1875,-13.326580617031459,0,0.48124999999999996,miss
1876,-5.902551937321274,0,0.4811333333333333,miss
1877,-8.495654727786269,0,0.48101666666666665,miss
1878,-16.05,0,0.4809,miss
1879,-10.819123717876494,0,0.48078333333333334,miss
1880,-8.445541485141648,0,0.48066666666666663,miss
1881,-13.373807962776004,0,0.48055,miss
1882,-8.419377793420566,0,0.4804333333333333,miss
1883,-16.075,0,0.48031666666666656,miss
1884,-16.05,0,0.4801999999999999,miss
1885,-5.696075891951816,0,0.48008333333333325,miss
1886,-8.173071427336717,0,0.4799666666666666,miss
1887,6.809804203139993,1,0.47984999999999994,hit
1888,-10.732846931778361,0,0.4797333333333333,miss
1889,-11.327408547913155,0,0.47961666666666664,miss
1890,-6.336317115206022,0,0.4795,miss
1891,-9.634781767603654,0,0.47938333333333333,miss
1892,-9.171831542656474,0,0.4792666666666666,miss
1893,-8.330435982199925,0,0.47914999999999996,miss
1894,-16.05,0,0.4790333333333333,miss
1895,-11.341325156742544,0,0.4789166666666666,miss
1896,-16.05,0,0.47879999999999995,miss
1897,-16.05,0,0.4786833333333333,miss
1898,-14.09831486635732,0,0.47856666666666664,miss
1899,-9.067704183273626,0,0.47845,miss
1900,-6.049434218595232,0,0.47833333333333333,miss
1901,-16.05,0,0.4782166666666667,miss
1902,-13.782195334004351,0,0.4781,miss
1903,-6.559886567883638,0,0.47798333333333337,miss
1904,-9.236486997546853,0,0.4778666666666666,miss
1905,-16.05,0,0.47774999999999995,miss
1906,-6.3823945255397625,0,0.4776333333333333,miss
1907,-16.05,0,0.4775166666666666,miss
1908,-16.075,0,0.47739999999999994,miss
1909,-9.936764125210464,0,0.4772833333333333,miss
1910,-8.884795135006739,0,0.47716666666666663,miss
1911,-6.3775449288476755,0,0.47705,miss
1912,-6.704978069438519,0,0.4769333333333333,miss
1913,-16.075,0,0.47681666666666667,miss
1914,-16.05,0,0.4767,miss
1915,-16.05,0,0.47658333333333336,miss
1916,-16.05,0,0.4764666666666666,miss
1917,-16.05,0,0.47634999999999994,miss
1918,-9.880984692391293,0,0.4762333333333333,miss
1919,-6.35029438220082,0,0.4761166666666666,miss
1920,-7.6548437302447105,0,0.4759999999999999,miss
1921,-8.384756614430207,0,0.47588333333333327,miss
1922,-9.517674764261942,0,0.4757666666666666,miss
1923,-5.791894252669281,0,0.47564999999999996,miss
1924,-16.05,0,0.4755333333333333,miss
1925,-6.210246085128729,0,0.47541666666666665,miss
1926,-7.199295445109877,0,0.4753,miss
1927,-11.210441877443113,0,0.47518333333333335,miss
1928,-6.021861994464601,0,0.47506666666666664,miss
1929,-6.564809485432347,0,0.47495,miss
1930,-6.323079226961164,0,0.47483333333333333,miss
1931,-6.715354763219752,0,0.47471666666666656,miss
1932,-16.05,0,0.4745999999999999,miss
1933,-11.478573429629368,0,0.47448333333333326,miss
1934,6.282565497950597,1,0.4743666666666666,hit
1935,-6.897329253311029,0,0.47424999999999995,miss
1936,-16.05,0,0.4741333333333333,miss
1937,-7.918252074756514,0,0.47401666666666664,miss
1938,-16.05,0,0.4739,miss
1939,-10.192162568841798,0,0.47378333333333333,miss
1940,-6.596139424730218,0,0.4736666666666667,miss
1941,-16.075,0,0.47354999999999997,miss
1942,-16.05,0,0.4734333333333333,miss
1943,-16.05,0,0.47331666666666666,miss
1944,-9.316669295949545,0,0.4731999999999999,miss
1945,-6.328266822488264,0,0.47308333333333324,miss
1946,-16.05,0,0.4729666666666666,miss
1947,-6.40508224233267,0,0.47284999999999994,miss
1948,-16.05,0,0.4727333333333333,miss
1949,-5.744212954850647,0,0.47261666666666663,miss
1950,-8.580252545097714,0,0.4725,miss
1951,-7.242655075481956,0,0.4723833333333333,miss
1952,-9.148831853996683,0,0.47226666666666667,miss
1953,-8.53900941582975,0,0.47214999999999996,miss
1954,-8.57581050824655,0,0.4720333333333333,miss
1955,-5.932746813922607,0,0.47191666666666665,miss
1956,-16.05,0,0.47179999999999994,miss
1957,-16.05,0,0.4716833333333333,miss
1958,-6.6022393018942145,0,0.47156666666666663,miss
1959,-16.075,0,0.47145,miss
1960,-16.05,0,0.4713333333333333,miss
1961,-6.919107825490019,0,0.4712166666666667,miss
1962,-10.080743983608096,0,0.4711,miss
1963,-16.05,0,0.47098333333333336,miss
1964,-8.05495600167956,0,0.4708666666666667,miss
1965,7.162144954849634,1,0.47074999999999995,hit
1966,6.288790055746365,1,0.4706333333333333,hit
1967,6.708576335278352,1,0.47051666666666664,hit
1968,-16.075,0,0.47039999999999993,miss
1969,-10.383953367171271,0,0.4702833333333333,miss
1970,-16.075,0,0.4701666666666666,miss
1971,-16.05,0,0.47004999999999997,miss
1972,-7.982728732774591,0,0.4699333333333333,miss
1973,6.563224515249097,1,0.46981666666666666,hit
1974,-7.944956005755644,0,0.4697,miss
1975,-9.062156990620702,0,0.46958333333333335,miss
1976,-10.872228463675878,0,0.4694666666666667,miss
1977,6.914022693356273,1,0.46934999999999993,hit
1978,-10.59364998070555,0,0.4692333333333333,miss
1979,-16.1,0,0.4691166666666666,miss
1980,-16.05,0,0.4689999999999999,miss
1981,-16.05,0,0.46888333333333326,miss
1982,-6.47656588984711,0,0.4687666666666666,miss
1983,6.640105453733831,1,0.46864999999999996,hit
1984,-10.793664220673083,0,0.4685333333333333,miss
1985,-9.104637765346142,0,0.46841666666666665,miss
1986,-16.05,0,0.4683,miss
1987,-6.026363455843489,0,0.46818333333333334,miss
1988,-9.140499777742345,0,0.4680666666666667,miss
1989,-12.792385291019068,0,0.46795,miss
1990,-8.525294229566232,0,0.4678333333333333,miss
1991,-16.05,0,0.46771666666666667,miss
1992,-5.577229603466768,0,0.4675999999999999,miss
1993,-6.229818314314197,0,0.46748333333333325,miss
1994,-9.188085198308077,0,0.4673666666666666,miss
1995,-16.075,0,0.46724999999999994,miss
1996,-16.05,0,0.4671333333333333,miss
1997,-5.728123729444506,0,0.46701666666666664,miss
1998,-12.80442070038264,0,0.4669,miss
1999,-12.315166392505404,0,0.46678333333333333,miss
2000,-16.05,0,0.4666666666666667,miss
2001,-5.929372054413268,0,0.46654999999999996,miss
2002,-5.835014034640216,0,0.4664333333333333,miss
2003,-6.339669207671072,0,0.46631666666666666,miss
2004,6.873384290946988,1,0.4661999999999999,hit
2005,6.088714903695477,1,0.46608333333333324,hit
2006,-16.075,0,0.4659666666666666,miss
2007,-8.364043031410535,0,0.46584999999999993,miss
2008,-7.482824771334198,0,0.4657333333333333,miss
2009,-16.05,0,0.4656166666666666,miss
2010,-16.075,0,0.46549999999999997,miss
2011,6.295076771582968,1,0.4653833333333333,hit
2012,-7.64986125721916,0,0.46526666666666666,miss
2013,-6.861127705384118,0,0.46514999999999995,miss
2014,-8.792083264983633,0,0.4650333333333333,miss
2015,-6.50483917341259,0,0.46491666666666664,miss
2016,-9.35879759804647,0,0.46479999999999994,miss
2017,-16.05,0,0.4646833333333333,miss
2018,-9.740709191948822,0,0.46456666666666663,miss
2019,-16.05,0,0.46445,miss
2020,-9.540474350381018,0,0.4643333333333333,miss
2021,-16.05,0,0.46421666666666667,miss
2022,-7.970655695405249,0,0.4641,miss
2023,-8.88894084200082,0,0.46398333333333336,miss
2024,-16.05,0,0.4638666666666667,miss
2025,-7.224256688778188,0,0.46374999999999994,miss
2026,-5.538528559410155,0,0.4636333333333333,miss
2027,-10.042959713136847,0,0.46351666666666663,miss
2028,-6.179451159153344,0,0.4633999999999999,miss
2029,-7.002095463493224,0,0.46328333333333327,miss
2030,-8.58780651734165,0,0.4631666666666666,miss
2031,-7.641639968840284,0,0.46304999999999996,miss
2032,-16.05,0,0.4629333333333333,miss
2033,-7.055008101941854,0,0.46281666666666665,miss
2034,-7.431685389132966,0,0.4627,miss
2035,-16.05,0,0.46258333333333335,miss
2036,-9.811811579699055,0,0.4624666666666667,miss
2037,-8.184364696199099,0,0.4623499999999999,miss
2038,-7.152590229620693,0,0.4622333333333333,miss
2039,-10.045859298577415,0,0.4621166666666666,miss
2040,-6.043850475312991,0,0.4619999999999999,miss
2041,-8.097538211512731,0,0.46188333333333326,miss
2042,-11.607110992681402,0,0.4617666666666666,miss
2043,-8.488261078069526,0,0.46164999999999995,miss
2044,6.499772566880768,1,0.4615333333333333,hit
2045,-8.881792426412002,0,0.46141666666666664,miss
2046,-16.075,0,0.4613,miss
2047,-6.472378569092831,0,0.46118333333333333,miss
2048,6.427482484215006,1,0.4610666666666667,hit
2049,-10.864143959560579,0,0.46094999999999997,miss
2050,-16.05,0,0.4608333333333333,miss
2051,-16.05,0,0.46071666666666666,miss
2052,-16.075,0,0.4605999999999999,miss
2053,-7.737091925942867,0,0.46048333333333324,miss
2054,-7.332845685995676,0,0.4603666666666666,miss
2055,-16.05,0,0.46024999999999994,miss
2056,-16.05,0,0.4601333333333333,miss
2057,-6.4678011621498985,0,0.46001666666666663,miss
2058,-8.670658699834828,0,0.4599,miss
2059,-7.618768908982493,0,0.4597833333333333,miss
2060,-9.572499502886116,0,0.45966666666666667,miss
2061,-9.761724437686293,0,0.45954999999999996,miss
2062,-16.05,0,0.4594333333333333,miss
2063,-16.075,0,0.45931666666666665,miss
2064,-16.05,0,0.4592,miss
2065,6.213404789062247,1,0.45908333333333323,hit
2066,-6.210676349515689,0,0.4589666666666666,miss
2067,-8.398429756040398,0,0.4588499999999999,miss
2068,-16.075,0,0.45873333333333327,miss
2069,-16.1,0,0.4586166666666666,miss
2070,-16.05,0,0.45849999999999996,miss
2071,-6.249080901195634,0,0.4583833333333333,miss
2072,-16.075,0,0.45826666666666666,miss
2073,-16.05,0,0.45815,miss
2074,-5.75520237105424,0,0.4580333333333333,miss
2075,6.559560567570721,1,0.45791666666666664,hit
2076,-7.960981890218681,0,0.4578,miss
2077,6.426748061995938,1,0.4576833333333333,hit
2078,-16.075,0,0.4575666666666666,miss
2079,6.355567067427611,1,0.45744999999999997,hit
2080,-10.842533237420154,0,0.4573333333333333,miss
2081,6.474535030193681,1,0.45721666666666666,hit
2082,-8.05611171061326,0,0.4571,miss
2083,-16.075,0,0.45698333333333335,miss
2084,-6.8463250535168925,0,0.4568666666666667,miss
2085,-9.491373447763916,0,0.45675000000000004,miss
2086,-7.830389138077897,0,0.4566333333333333,miss
2087,-16.05,0,0.4565166666666666,miss
2088,-6.516542482446429,0,0.4564,miss
2089,-16.075,0,0.45628333333333326,miss
2090,-16.05,0,0.4561666666666666,miss
2091,-11.553752251054537,0,0.45604999999999996,miss
2092,-8.134105709372701,0,0.4559333333333333,miss
2093,-16.05,0,0.45581666666666665,miss
2094,-7.39996009071518,0,0.4557,miss
2095,-16.075,0,0.45558333333333334,miss
2096,-13.664342342872962,0,0.4554666666666667,miss
2097,-7.148017543739261,0,0.45535000000000003,miss
2098,-16.05,0,0.45523333333333327,miss
2099,-16.075,0,0.4551166666666666,miss
2100,6.260351113916169,1,0.45499999999999996,hit
2101,-16.05,0,0.45488333333333325,miss
2102,-11.969712828424392,0,0.4547666666666666,miss
2103,-16.075,0,0.45464999999999994,miss
2104,7.120279722392491,1,0.4545333333333333,hit
2105,-16.05,0,0.45441666666666664,miss
2106,-15.661388766413818,0,0.4543,miss
2107,-16.05,0,0.45418333333333333,miss
2108,-6.394557096393905,0,0.4540666666666667,miss
2109,-11.151515251605401,0,0.45395,miss
2110,-11.887170559380904,0,0.4538333333333333,miss
2111,-6.4448132498398065,0,0.45371666666666666,miss
2112,-6.983915234042831,0,0.4536,miss
2113,-14.910145022777531,0,0.45348333333333324,miss
2114,-8.670100439901852,0,0.4533666666666666,miss
2115,-8.125078558589866,0,0.45324999999999993,miss
2116,-8.171066338261934,0,0.4531333333333333,miss
2117,-9.6801284167727,0,0.4530166666666666,miss
2118,-8.12654447153931,0,0.45289999999999997,miss
2119,-9.351059884233992,0,0.4527833333333333,miss
2120,-9.200623537931708,0,0.45266666666666666,miss
2121,-8.025556614339251,0,0.45255,miss
2122,-6.373788766315782,0,0.4524333333333333,miss
2123,-13.432436173913436,0,0.45231666666666664,miss
2124,-6.237483480626957,0,0.4522,miss
2125,-9.084099377880097,0,0.4520833333333332,miss
2126,-7.705888116955449,0,0.45196666666666657,miss
2127,-8.179878744335138,0,0.4518499999999999,miss
2128,-16.05,0,0.45173333333333326,miss
2129,-16.05,0,0.4516166666666666,miss
2130,-16.075,0,0.45149999999999996,miss
2131,-8.120968181586829,0,0.4513833333333333,miss
2132,-7.353503664648626,0,0.45126666666666665,miss
2133,-6.317776682064482,0,0.45115,miss
2134,-7.8496773516405085,0,0.4510333333333333,miss
2135,-7.436488284698524,0,0.45091666666666663,miss
2136,-7.6805447807455955,0,0.4508,miss
2137,6.750090572080062,1,0.45068333333333327,hit
2138,-10.225871326737762,0,0.4505666666666666,miss
2139,-6.0550051815280765,0,0.45044999999999996,miss
2140,-16.05,0,0.4503333333333333,miss
2141,-16.05,0,0.45021666666666665,miss
2142,-6.801590918137918,0,0.4501,miss
2143,-16.05,0,0.44998333333333335,miss
2144,-7.7064427182804645,0,0.4498666666666667,miss
2145,-5.904483480532188,0,0.44975000000000004,miss
2146,-16.075,0,0.4496333333333333,miss
2147,-7.935768568897382,0,0.4495166666666666,miss
2148,6.4280966959378985,1,0.44939999999999997,hit
2149,-16.075,0,0.44928333333333326,miss
2150,-8.178919238703385,0,0.4491666666666666,miss
2151,-8.703021058693713,0,0.44904999999999995,miss
2152,-15.94577950730374,0,0.4489333333333333,miss
2153,-7.784072566741988,0,0.44881666666666664,miss
2154,-16.1,0,0.4487,miss
2155,-16.05,0,0.44858333333333333,miss
2156,-8.26403725522407,0,0.4484666666666667,miss
2157,-6.23001054285488,0,0.44835,miss
2158,-6.5226334720028625,0,0.44823333333333326,miss
2159,-5.753843046243391,0,0.4481166666666666,miss
